USER_LABEL,RATE,TECHNOLOGY,SPECIFICATION,VENDOR,Z_END_VENDOR,A_END_VENDOR,A_END_NODE,Z_END_NODE,A_END_PORT,Z_END_PORT,CIRCLE,LAST_MODIFIED
"MUM_N_TJ8P_OOLT-1_SME-Port_GPON-1-1-1-MUM_N_TJ8P_OOLT-1_SME-ONT-EthPort-1-1-1-10-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_N_TJ8P_OOLT-1_SME","MUM_N_TJ8P_OOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-10-1-2","MUM","2024-09-11T18:27:36.661"
"MUM_N_TJ8P_OOLT-1_SME-Port_GPON-1-1-1-MUM_N_TJ8P_OOLT-1_SME-ONT-EthPort-1-1-1-16-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_N_TJ8P_OOLT-1_SME","MUM_N_TJ8P_OOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-16-1-2","MUM","2024-09-11T18:27:36.662"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-1-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-1-1-4","MUM","2024-09-11T18:27:36.663"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-9-1-4","MUM","2024-09-11T18:27:36.664"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-5-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-5-1-4","MUM","2024-09-11T18:27:36.664"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-3-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-3-1-4","MUM","2024-09-11T18:27:36.665"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-6-1-4","MUM","2024-09-11T18:27:36.666"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-7-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-7-1-4","MUM","2024-09-11T18:27:36.666"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-10-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-10-1-4","MUM","2024-09-11T18:27:36.667"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-8-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-8-1-4","MUM","2024-09-11T18:27:36.667"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-4-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-4-1-4","MUM","2024-09-11T18:27:36.668"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-11-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-11-1-4","MUM","2024-09-11T18:27:36.668"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-1-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-1-12-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-1","ONT-EthPort-1-1-1-12-1-4","MUM","2024-09-11T18:27:36.669"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-4-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-4-1-4","MUM","2024-09-11T18:27:36.669"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-5-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-5-1-4","MUM","2024-09-11T18:27:36.669"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-1-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-1-1-4","MUM","2024-09-11T18:27:36.670"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-3-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-3-1-4","MUM","2024-09-11T18:27:36.671"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-7-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-7-1-4","MUM","2024-09-11T18:27:36.671"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-6-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-6-1-4","MUM","2024-09-11T18:27:36.671"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-10-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-10-1-4","MUM","2024-09-11T18:27:36.672"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-11-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-11-1-4","MUM","2024-09-11T18:27:36.672"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-2-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-2-9-1-4","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-2","ONT-EthPort-1-1-2-9-1-4","MUM","2024-09-11T18:27:36.673"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-4-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-4-3-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-4","ONT-EthPort-1-1-4-3-1-2","MUM","2024-09-11T18:27:36.673"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-4-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-4-5-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-4","ONT-EthPort-1-1-4-5-1-2","MUM","2024-09-11T18:27:36.674"
"MUM_TJ8P_LODHASUPOLT-1_SME-Port_GPON-1-1-4-MUM_TJ8P_LODHASUPOLT-1_SME-ONT-EthPort-1-1-4-6-1-2","1GigE","Ethernet","INNI Connectivity","GPON","GPON","GPON","MUM_TJ8P_LODHASUPOLT-1_SME","MUM_TJ8P_LODHASUPOLT-1_SME","Port_GPON-1-1-4","ONT-EthPort-1-1-4-6-1-2","MUM","2024-09-11T18:27:36.675"
